id,corpus,src
3666,sand_test1 | English,my name is sandipan
732,A Helping Hand BL L4 | Hindi,तुम समझ ही गई होगी कि वह क्या जानना चाहते होंगे
731,A Helping Hand BL L4 | Hindi,"गौरव , अली और सातवीं कक्षा के उनके दो और दोस्त स्कूल की छुट्टी के बाद मेरे पीछे पड़ गए"
730,A Helping Hand BL L4 | Hindi,जानती हो कल क्या हुआ
729,A Helping Hand BL L4 | Hindi,तुमने अपनी पढ़ाई उसी स्कूल में जारी क्यों नहीं रखी जहाँ तुम पहले पढ़ती थीं
728,A Helping Hand BL L4 | Hindi,तुम हमारे स्कूल में क्यों आइं
727,A Helping Hand BL L4 | Hindi,"वे मुझे भी घूरते हैं क्योंकि मुझे तुम्हारे साथ रहना होता है , तुम्हारा ध्यान रखने के लिए"
726,A Helping Hand BL L4 | Hindi,लेकिन मैं तो देखता हूँ कि सभी तुम्हें घूरते हैं
725,A Helping Hand BL L4 | Hindi,"तुम्हारा , मैं कहो कैसी हो , माँ कहती है कि लोगों को घूरना अच्छी बात नहीं है"
724,A Helping Hand BL L4 | Hindi,"देखो न , तुम्हारी वजह से मुझे अपने दोस्तों से झूठ बोलना पड़ा"
723,A Helping Hand BL L4 | Hindi,मुझे अच्छी तरह पता था कि वे किस के बारे में पूछ रहे हैं
722,A Helping Hand BL L4 | Hindi,लेकिन यह बात सच नहीं थी
721,A Helping Hand BL L4 | Hindi,मैंने उनसे कहा कि पता नहीं तुम लोग किस चीज़ के बारे में बात कर रहे हो
720,A Helping Hand BL L4 | Hindi,"मैंने बात टालने की कोशिश की , लेकिन मुझे तो मालूम था कि मुझे क्या काम सौंपा गया है"
719,A Helping Hand BL L4 | Hindi,"स्कूल से घर लौटते हुए अली , गौरव , सुमी और रानी , मुझसे बार - बार मेरी इस नई ज़िम्मेदारी के बारे में पूछते रहे"
718,A Helping Hand BL L4 | Hindi,लेकिन उन्होंने मुझे इस बारे में और कुछ नहीं बताया था
717,A Helping Hand BL L4 | Hindi,"मैडम ने कहा था कि मुझे तुम्हारी मदद करनी है और तुम्हें यह दिखाना है कि स्कूल में कौन सी जगह कहाँ है , क्योंकि तुम स्कूल में नई आई हो"
716,A Helping Hand BL L4 | Hindi,और यूँ भी तुम यह पत्र कभी नहीं देख पाओगी
715,A Helping Hand BL L4 | Hindi,"जो भी हो , तुम जानती ही हो कि तुम कौन हो"
714,A Helping Hand BL L4 | Hindi,प्रिय
713,A Helping Hand BL L4 | Hindi,थोड़ी सी मदद
712,How to be an Otter BL L3 | Hindi,"याद रखो , नदी हमेशा तुम्हारा घर रहेगी"
711,How to be an Otter BL L3 | Hindi,तुमको बहुत शीघ्रता से सब सीखना होगा और अपनी सूझबूझ पर भरोसा रखना होगा
710,How to be an Otter BL L3 | Hindi,"हो सकता है कल तुम्हारे पसंदीदा रेतीले तट गायब हो जाएँ , वैसे ही जैसे हो सकता है , वे बारिश के मौसम में वापस दिखने लगें"
709,How to be an Otter BL L3 | Hindi,नदी के जीवन में बदलाव आते रहते हैं
708,How to be an Otter BL L3 | Hindi,"किसी भी चमकती , धातु की वस्तु के पास मत जाना या कौतुहलवश उसे छूने की कोशिश मत करना"
707,How to be an Otter BL L3 | Hindi,ऐसी किसी भी चीज़ से दूर रहना जो नदी में नहीं रहती - वह तुमको पकड़ने के लिए बिछाया कोई जाल हो सकता है
706,How to be an Otter BL L3 | Hindi,उनसे दूर ही रहना और फिर वह तुमसे दूर रहेगा
705,How to be an Otter BL L3 | Hindi,"अपने परिवार के भरण - पोषण के लिए , हमारी ही तरह मछुआरे को भी मछलियों की ज़रूरत होती है"
704,How to be an Otter BL L3 | Hindi,"मछुआरा तुम्हारा मित्र हो सकता है , पर उसके जाल से बचकर रहना"
703,How to be an Otter BL L3 | Hindi,उन्हें परेशान मत करना
702,How to be an Otter BL L3 | Hindi,दुष्ट मगरमच्छों को अकेले रहना पसंद है
701,How to be an Otter BL L3 | Hindi,"तुम्हारे साथ नदी में विशाल बगुले , शर्मीले कछुए , अजीब से दिखने वाले हवासील , शांत रहने वाली बत्तखें और मनमौजी दुष्ट मगरमच्छ भी होंगे"
700,How to be an Otter BL L3 | Hindi,"नदी में और प्राणी भी होंगे , तुम्हें उनके साथ रहना सीखना होगा"
699,How to be an Otter BL L3 | Hindi,चट्टानें भी हैं जिन पर लेट कर तुम झपकी ले सकते हो
698,How to be an Otter BL L3 | Hindi,"यहाँ तुम्हारे खोदने के लिए रेत है , छिपने के लिए बहुत सारी जगहें हैं"
697,How to be an Otter BL L3 | Hindi,नदी तुम्हारा खेल का मैदान भी है
696,How to be an Otter BL L3 | Hindi,"अपने बड़ों की बात सुनो , क्योंकि नदी के बारे में उन्हें सब कुछ पता है"
695,How to be an Otter BL L3 | Hindi,घर के बड़े बच्चों की रक्षा करेंगे
694,How to be an Otter BL L3 | Hindi,तुम एक - दूसरे की रक्षा भी करोगे
693,How to be an Otter BL L3 | Hindi,तुम एक साथ शिकार करोगे और खेलोगे
692,How to be an Otter BL L3 | Hindi,"एक परिवार की तरह , तुम एक समूह में रहोगे"
691,How to be an Otter BL L3 | Hindi,"यहीं , नदी के तट पर , तुम अपने परिवार के लिए माँद खोदोगे"
690,How to be an Otter BL L3 | Hindi,नदी तुम्हारा घर है
